page,token,pos,counts,cumulative_sum
53,unwillingly,RB,1,1
53,monstrous,JJ,1,2
53,form,NN,1,16
53,really,RB,1,15
53,whatever,WDT,1,4
53,far,RB,1,25
53,come,VBN,1,27
53,footnote,NN,1,16
53,brass,NN,1,1
53,collection,NN,1,1
53,silent,JJ,1,3
53,explosive,JJ,1,1
53,research,NN,1,3
53,tiger,NN,1,1
53,secretly,RB,1,2
53,proved,VBN,1,5
53,similar,JJ,1,3
53,another,DT,1,48
53,ever,RB,1,26
53,turning,VBG,1,4
53,world,NN,1,33
53,big,JJ,1,3
53,happiness,NN,1,3
53,must,MD,1,46
53,host,NN,1,1
53,liar,NN,1,1
53,anybody,NN,1,2
53,left,VBD,1,8
53,polytechnic,JJ,1,1
53,probable,JJ,1,2
53,silver,NN,1,2
53,thing,NN,1,88
53,year,NN,1,13
53,polka,NN,1,1
53,pay,VB,1,4
53,forbidding,VBG,1,2
53,particular,JJ,1,21
53,greater,JJR,1,6
53,honest,JJ,1,7
59,random,JJ,1,1
54,take,VB,1,34
54,instance,NN,1,21
54,guarantee,NN,1,1
54,footnote,NN,1,17
54,charlatan,NN,1,5
54,become,VBN,1,13
54,appendix,NN,1,1
54,know,VB,1,46
54,small,JJ,1,9
54,resurrect,VB,1,1
54,historically,RB,1,1
54,delicate,JJ,1,1
54,complete,JJ,1,3
54,criticism,NN,1,3
54,therefore,RB,1,15
54,everything,NN,1,11
53,adventure,NN,1,7
54,anger,NN,1,2
54,think,VBP,1,45
54,indeed,RB,1,13
54,historian,NN,1,3
54,sound,JJ,1,6
54,little,JJ,1,89
54,unless,IN,1,4
54,evidence,NN,1,3
54,give,VB,1,24
54,alone,RB,1,7
54,properly,RB,1,4
54,could,MD,1,68
54,make,VB,1,29
54,put,VB,1,19
54,clearly,RB,1,3
54,vividly,RB,1,1
54,us,PRP,1,37
54,unreadable,JJ,1,1
53,promise,NN,1,2
53,copied,VBD,1,3
53,word,NN,1,45
53,lie,NN,1,10
53,since,IN,1,9
53,nonsense,NN,1,6
53,free,JJ,1,6
53,piece,NN,1,10
53,went,VBD,1,23
54,able,JJ,1,8
54,challenge,NN,1,1
54,reformer,NN,1,1
54,replace,VB,1,1
54,show,VBP,1,6
54,useless,JJ,1,2
54,said,VBD,1,71
54,dress,NN,1,1
54,sure,JJ,1,6
54,reader,NN,1,8
54,would,MD,1,183
54,pleasure,NN,1,9
54,telling,VBG,1,7
54,keep,VB,1,6
54,print,NN,1,5
54,let,VB,1,15
54,destructive,JJ,1,1
54,effect,NN,1,19
54,necessary,JJ,1,8
54,every,DT,1,31
53,astonish,VB,1,1
53,instead,RB,1,6
53,huge,JJ,1,8
51,smattering,NN,1,1
51,book,VB,1,21
51,also,RB,1,71
51,general,JJ,1,18
51,common,JJ,1,15
51,poor,JJ,1,16
51,hide,VB,1,1
51,life,NN,1,28
51,supposed,VBN,1,2
51,amply,RB,1,1
51,story,NN,1,17
51,much,RB,1,45
51,little,JJ,1,90
51,amusing,JJ,1,1
51,turn,VB,1,6
51,could,MD,1,69
53,gold,NN,1,2
51,make,VB,1,30
51,done,VBN,1,27
51,hack,VB,1,1
51,original,JJ,1,9
51,god,NNP,1,17
51,always,RB,1,28
51,ask,VBP,1,9
51,case,NN,1,18
51,wine,NN,1,15
51,wide,JJ,1,1
51,write,VB,1,26
51,jungle,NN,1,1
51,one,CD,1,241
51,contract,NN,1,1
51,something,NN,1,31
51,found,VBN,1,4
51,pamphlet,NN,1,6
51,perpetually,RB,1,3
51,research,NN,1,4
51,history,NN,1,22
51,late,JJ,1,7
51,sit,VB,1,1
51,writer,NN,1,6
51,horizon,NN,1,4
51,proved,VBD,1,6
51,another,DT,1,49
51,must,MD,1,47
51,book,NN,1,22
51,pretty,RB,1,6
51,pardon,NN,1,1
51,idea,NN,1,10
51,reading,VBG,1,4
51,sparing,VBG,1,1
51,habit,NN,1,8
51,century,NN,1,7
51,though,IN,1,48
51,seventeenth,JJ,1,2
51,well,RB,1,45
51,museum,NN,1,2
51,perfect,JJ,1,2
51,certain,JJ,1,35
51,told,VBD,1,15
51,particular,JJ,1,22
51,footnote,NN,1,18
51,vice,NN,1,1
51,upon,IN,1,101
51,chosen,VBN,1,1
51,never,RB,1,40
52,used,VBN,1,29
52,writing,VBG,1,11
52,found,VBD,1,5
52,discovered,VBD,1,2
52,added,VBN,1,11
52,go,VB,1,25
52,criticism,NN,1,4
52,uncut,JJ,1,1
52,house,NN,1,8
52,indeed,RB,1,14
52,taking,VBG,1,3
52,hardly,RB,1,18
52,could,MD,1,70
52,politely,RB,1,1
52,unfortunately,RB,1,1
52,waste,VB,1,5
52,universe,NN,1,3
52,train,NN,1,5
52,always,RB,1,29
52,kept,VBD,1,7
52,kent,NNP,1,2
52,wine,NN,1,16
52,really,RB,1,16
52,actual,JJ,1,1
52,mistake,NN,1,1
52,made,VBN,1,43
52,like,IN,1,68
52,might,MD,1,29
52,never,RB,1,41
53,reference,NN,1,6
53,university,NNP,1,2
53,lead,NN,1,4
52,nothing,NN,1,25
52,believe,VB,1,13
52,one,CD,1,242
52,long,JJ,1,42
52,consult,VB,1,1
52,working,VBG,1,3
52,people,NNS,1,68
52,textual,JJ,1,1
52,old,NNP,1,43
52,said,VBN,1,72
52,given,VBN,1,11
52,relation,NN,1,1
52,research,NN,1,5
52,corruption,NN,1,1
52,whether,IN,1,13
52,murderer,NN,1,1
52,must,MD,1,48
52,responsible,JJ,1,2
52,road,NNP,1,10
52,reading,VBG,1,5
52,sparing,VBG,1,2
52,habit,NN,1,9
52,whereupon,NNP,1,1
52,wrote,VBD,1,20
52,energy,NN,1,4
52,though,RB,1,49
52,dog,NN,1,2
52,text,NN,1,7
52,certain,JJ,1,36
52,men,NNS,1,108
52,far,RB,1,26
52,hour,NN,1,13
52,indifferent,JJ,1,2
54,answer,VB,1,7
54,done,VBN,1,28
54,rather,RB,1,19
57,say,VBP,1,76
57,speaking,VBG,1,4
57,nothing,NN,1,26
57,often,RB,1,19
57,individual,JJ,1,5
57,persuasive,JJ,1,1
57,sufficient,JJ,1,1
57,actually,RB,1,3
57,often,RB,1,20
57,category,NN,1,2
57,done,VBN,1,29
57,football,NN,1,1
57,thousand,CD,1,19
57,hire,VB,1,2
57,material,NN,1,6
57,pleasant,JJ,1,4
56,power,NN,1,16
57,concerning,VBG,1,2
57,defend,VB,1,3
57,ridiculously,RB,1,1
57,enough,RB,1,22
57,part,NN,1,31
57,insignificant,JJ,1,1
57,start,VBP,1,3
57,greater,JJR,1,7
57,enduring,JJ,1,1
57,important,JJ,1,5
57,pretend,VBP,1,3
57,elderly,JJ,1,1
57,known,VBN,1,10
57,extremely,RB,1,3
57,buy,VB,1,5
57,amount,NN,1,6
57,daily,JJ,1,6
57,service,NN,1,4
56,form,NN,1,17
56,bearing,VBG,1,1
56,one,CD,1,243
56,severely,RB,1,1
56,regulate,VB,1,1
57,writing,NN,1,12
57,take,VB,1,35
57,newspaper,NN,1,1
57,task,NN,1,1
57,equally,RB,1,4
57,private,JJ,1,6
57,three,CD,1,14
57,master,NN,1,5
57,play,VB,1,6
57,advertise,VBP,1,1
57,immunity,NN,1,1
57,effect,NN,1,20
57,talk,NN,1,6
57,well,RB,1,46
57,rich,JJ,1,19
57,year,NN,1,14
57,trade,NN,1,11
57,instance,NN,1,22
57,whose,WP$,1,8
57,man,NN,1,178
57,serf,NN,1,6
57,enjoyment,NN,1,2
57,exactly,RB,1,12
57,pen,NN,1,3
57,perhaps,RB,1,27
57,never,RB,1,42
58,rate,NN,1,17
58,also,RB,1,72
58,take,VB,1,36
58,clothes,NNS,1,3
58,doubt,VBP,1,10
58,even,RB,1,71
58,paper,NN,1,7
58,lifetime,NN,1,1
58,certitude,NN,1,5
58,character,NN,1,4
58,times,NNS,1,11
58,knowledge,NN,1,8
58,make,VBP,1,31
58,sent,VBN,1,5
58,position,NN,1,4
58,say,VB,1,77
58,prison,NN,1,1
58,five,CD,1,7
58,respect,NN,1,4
58,large,JJ,1,15
58,wretched,JJ,1,3
58,enough,RB,1,23
58,household,NN,1,1
58,mark,NN,1,7
58,purchase,NN,1,13
58,game,NN,1,3
58,possession,NN,1,1
58,deal,NN,1,9
58,acquire,VBP,1,3
58,desire,NN,1,13
59,read,VBN,1,26
58,individual,NN,1,6
58,law,NN,1,14
58,find,VBP,1,22
58,fact,NN,1,6
58,window,NN,1,8
58,bit,NN,1,7
58,less,JJR,1,19
58,winter,NN,1,2
58,three,CD,1,15
58,extent,NN,1,1
58,instructive,JJ,1,1
58,necessarily,RB,1,1
58,reader,NN,1,9
58,good,JJ,1,78
58,saying,VBG,1,20
58,scale,NN,1,8
58,keep,VBP,1,7
58,necessary,JJ,1,9
58,noted,VBD,1,1
58,distinction,NN,1,1
58,though,IN,1,50
58,criminal,JJ,1,1
58,well,RB,1,47
58,devil,NNP,1,4
58,certain,JJ,1,37
58,last,JJ,1,37
58,service,NN,1,5
58,become,VB,1,14
58,fall,VB,1,6
58,least,JJS,1,13
58,modern,JJ,1,42
58,know,VBP,1,47
58,small,JJ,1,10
56,several,JJ,1,4
56,get,VBP,1,24
54,end,NN,1,14
55,added,VBN,1,12
55,wisely,RB,1,1
55,courage,NN,1,5
55,wrote,VBD,1,21
55,twelfth,JJ,1,1
55,thing,NN,1,89
55,year,NN,1,15
55,told,VBN,1,16
55,age,NN,1,2
55,young,NN,1,14
55,closely,RB,1,3
55,beauty,NN,1,4
55,something,NN,1,32
55,second,JJ,1,14
55,experience,NN,1,9
55,choosing,VBG,1,1
56,account,NN,1,2
55,complete,VBP,1,4
55,sense,NN,1,11
55,seventh,JJ,1,2
55,third,JJ,1,5
55,convincing,NN,1,1
55,sixth,JJ,1,2
55,reasoned,VBD,1,1
55,moment,NN,1,17
55,virtue,NN,1,2
55,eighth,JJ,1,1
55,first,JJ,1,48
55,could,MD,1,71
55,tenth,NN,1,2
55,undertook,VBD,1,1
55,justice,NN,1,2
55,immunity,NN,1,2
55,book,NN,1,23
55,fifth,JJ,1,2
54,almost,RB,1,7
54,say,VB,1,78
54,place,NN,1,34
54,original,JJ,1,10
54,weather,NN,1,6
54,enough,RB,1,24
54,metal,NN,1,2
54,truth,NN,1,25
54,past,NN,1,12
54,volume,NN,1,6
54,list,NN,1,6
54,compact,JJ,1,1
54,authority,NN,1,3
54,physical,JJ,1,6
54,never,RB,1,43
55,eye,NN,1,7
55,health,NN,1,1
55,number,NN,1,23
55,eleventh,NNS,1,1
55,fourth,JJ,1,2
55,thirteenth,NN,1,3
55,man,NN,1,179
55,seen,VBN,1,16
55,mine,NN,1,3
55,unto,JJ,1,1
55,would,MD,1,184
55,verbal,JJ,1,1
55,rhetoric,NN,1,1
55,forgetfulness,NN,1,1
55,thirteen,CD,1,1
55,meet,VB,1,4
55,ninth,JJ,1,1
56,two,CD,1,58
56,risk,NN,1,2
56,delight,NN,1,1
56,man,NN,1,180
56,painful,JJ,1,2
56,work,VB,1,19
56,upon,IN,1,102
56,object,NN,1,4
56,perpetually,RB,1,4
56,purchasable,JJ,1,4
56,draw,VB,1,1
56,exhausted,VBN,1,2
56,worth,JJ,1,7
56,therefore,RB,1,16
56,hundred,CD,1,15
56,hope,VB,1,8
56,possessed,VBD,1,7
56,uncompleted,JJ,1,1
56,unmoneyed,JJ,1,1
56,enormous,JJ,1,16
56,true,JJ,1,49
56,life,NN,1,29
56,lot,NN,1,7
56,make,VBP,1,32
56,category,NN,1,3
56,extending,VBG,1,1
56,captain,NN,1,3
56,invariably,RB,1,1
56,material,NN,1,7
56,far,RB,1,27
56,biggest,JJS,1,1
56,great,JJ,1,111
55,ticklishness,NN,1,1
56,every,DT,1,32
55,example,NN,1,14
55,argument,NN,1,8
55,apparent,JJ,1,3
55,may,MD,1,85
55,like,IN,1,69
55,one,CD,1,244
55,ever,RB,1,27
55,advice,NNP,1,4
55,honesty,NN,1,1
55,active,JJ,1,1
55,parable,JJ,1,1
56,satisfaction,NN,1,1
56,people,NNS,1,69
56,toil,VBP,1,1
56,thirst,NN,1,2
56,source,NN,1,1
56,fruit,NN,1,1
56,drawn,VBN,1,6
56,said,VBD,1,73
56,moneyed,JJ,1,1
56,solid,JJ,1,2
56,remember,VBP,1,19
56,good,NN,1,79
56,human,JJ,1,23
56,seek,VB,1,5
56,rest,NN,1,13
56,book,NN,1,24
56,repose,NN,1,2
56,run,VBP,1,9
51,ingenuity,NN,1,1
51,subject,NN,1,16
51,said,VBN,1,74
45,much,JJ,1,46
45,mixed,JJ,1,4
45,water,NN,1,20
45,making,VBG,1,10
45,personal,JJ,1,5
45,die,VB,1,4
45,ocean,NN,1,3
45,also,RB,1,73
45,happy,JJ,1,6
45,government,NN,1,15
45,chateau,NNP,1,1
45,intimate,JJ,1,1
45,think,VB,1,46
45,either,CC,1,9
45,even,RB,1,72
45,bottled,JJ,1,1
44,made,VBN,1,44
45,still,RB,1,44
45,rough,JJ,1,4
45,propose,VBP,1,2
45,absolutely,RB,1,1
45,say,VBP,1,79
45,air,NN,1,9
45,positive,JJ,1,2
45,let,VB,1,16
45,great,JJ,1,112
45,possible,JJ,1,11
45,lord,NNP,1,12
45,learning,NN,1,6
45,filled,VBN,1,4
45,without,IN,1,30
45,know,VB,1,48
45,drink,VBP,1,3
45,affair,NN,1,3
45,work,NN,1,20
44,may,MD,1,86
44,one,CD,1,245
44,assure,VB,1,1
44,brandy,NN,1,1
44,never,RB,1,44
45,enjoying,VBG,1,1
45,source,NN,1,2
45,dirty,JJ,1,1
45,ecclesiastical,JJ,1,4
45,calling,VBG,1,3
45,happier,JJR,1,1
45,effort,NNP,1,4
45,whether,IN,1,14
45,divinity,NNP,1,1
45,essential,JJ,1,1
45,pleasure,NN,1,10
45,profit,NN,1,2
45,world,NN,1,34
45,claret,NN,1,1
45,let,VB,1,17
45,drinking,NN,1,2
45,philosophy,NN,1,2
45,concoction,NN,1,1
45,hateful,JJ,1,1
45,therefore,RB,1,17
45,nourishing,JJ,1,1
45,born,VBN,1,2
45,judge,VB,1,5
45,daily,JJ,1,7
45,increase,VB,1,4
45,secondly,RB,1,1
45,press,NNP,1,3
46,also,RB,1,74
46,amused,VBN,1,2
46,dupe,NN,1,1
46,copier,NN,1,1
46,doubt,VB,1,11
46,new,JJ,1,23
46,little,JJ,1,91
46,still,RB,1,45
46,innocence,NN,1,1
46,legitimately,RB,1,1
46,could,MD,1,72
46,use,NN,1,24
46,lesser,JJR,1,2
46,rather,RB,1,20
46,whole,JJ,1,19
46,pleasant,JJ,1,5
46,pupil,NN,1,1
46,time,NN,1,58
46,kind,NN,1,20
46,gibbon,NNP,1,10
46,modest,JJ,1,1
46,argument,NN,1,9
46,study,NN,1,3
46,authority,NN,1,4
47,used,VBN,1,30
47,reference,NN,1,7
47,scrap,NN,1,1
47,find,VBP,1,23
47,false,JJ,1,9
47,well,UH,1,48
46,mind,NN,1,39
46,something,NN,1,33
45,first,RB,1,49
46,diverting,VBG,1,1
46,narrative,NN,1,1
46,find,VB,1,24
46,accept,VB,1,5
46,said,VBN,1,75
46,challengeable,JJ,1,1
46,break,VB,1,2
46,consider,VB,1,2
46,ingenuity,NN,1,2
46,history,NN,1,23
46,writer,NN,1,7
46,reader,NN,1,10
46,spectacle,NN,1,1
46,highly,RB,1,2
46,big,JJ,1,4
46,look,VB,1,18
46,came,VBD,1,32
46,essentially,RB,1,3
46,contemporary,JJ,1,1
46,unusual,JJ,1,1
46,intention,NN,1,1
46,brood,NN,1,1
46,text,NN,1,8
46,creative,JJ,1,5
46,statement,NN,1,6
46,age,NN,1,3
46,modern,JJ,1,43
46,know,VB,1,49
46,various,JJ,1,11
46,considerable,JJ,1,3
44,lie,NN,1,11
44,excess,JJ,1,2
47,said,VBN,1,76
43,love,NN,1,11
43,know,VB,1,50
43,priestly,JJ,1,1
43,grotesque,JJ,1,2
43,something,NN,1,34
43,legal,JJ,1,2
43,black,JJ,1,3
43,complete,JJ,1,5
43,hide,VB,1,2
43,therefore,RB,1,18
43,take,VBP,1,37
43,grow,VB,1,2
43,admitted,VBN,1,2
43,order,NN,1,8
43,think,VBP,1,47
43,colour,NN,1,4
44,act,VB,1,2
43,new,JJ,1,24
43,wonder,VBP,1,6
43,vulgar,JJ,1,1
43,sides,NNS,1,3
43,enormous,JJ,1,17
43,gave,VBD,1,10
43,whistling,NN,1,1
43,sail,VBP,1,10
43,could,MD,1,73
43,say,VB,1,80
43,place,NN,1,35
43,magic,JJ,1,1
43,form,NN,1,18
43,river,NNP,1,8
43,hamble,NNP,1,1
43,buy,VB,1,6
43,mysterious,JJ,1,2
43,turn,VB,1,7
43,defect,NN,1,1
43,noticeable,JJ,1,1
43,abandoned,VBN,1,2
43,land,NN,1,26
43,cement,NN,1,1
43,essential,JJ,1,2
43,would,MD,1,185
43,suddenly,RB,1,6
43,carefully,RB,1,5
43,prevent,VB,1,1
43,spell,NN,1,1
43,laugh,NN,1,1
43,came,VBD,1,33
43,compelling,JJ,1,1
43,rotten,JJ,1,2
43,whistling,NNP,1,2
43,habit,NN,1,10
43,thing,NN,1,90
43,well,RB,1,49
43,instance,NN,1,23
43,old,JJ,1,44
43,acknowledged,VBD,1,1
43,strong,JJ,1,7
43,main,JJ,1,2
43,ornament,VBP,1,1
43,way,NN,1,47
43,hulk,NN,1,1
43,stop,VB,1,6
43,bright,JJ,1,2
43,veiled,VBN,1,1
43,novel,JJ,1,3
43,incarnation,NN,1,1
44,admire,VBP,1,2
44,element,NN,1,1
44,glossy,JJ,1,1
44,coat,NN,1,1
44,long,JJ,1,43
44,something,NN,1,35
44,also,RB,1,75
44,ink,NN,1,1
44,error,NN,1,8
44,hundred,CD,1,16
44,doubt,NN,1,12
44,sound,JJ,1,7
44,curious,JJ,1,6
44,much,RB,1,47
44,little,JJ,1,92
44,give,VB,1,25
44,hut,NN,1,1
44,persuasion,NN,1,12
44,done,VBN,1,30
44,whole,NN,1,20
44,almost,RB,1,8
44,vivacious,JJ,1,1
44,stupid,JJ,1,1
44,kind,NN,1,21
44,room,NN,1,9
44,directly,RB,1,1
44,dry,JJ,1,4
44,potency,NN,1,1
44,concerned,VBN,1,2
44,combined,VBN,1,4
44,lost,VBN,1,12
44,boat,NN,1,13
43,let,VB,1,18
44,particular,JJ,1,23
43,white,JJ,1,4
43,enlivening,VBG,1,1
43,authority,NN,1,5
43,sell,VB,1,3
43,unfamiliarity,NN,1,1
44,midst,NN,1,1
44,entirely,RB,1,2
44,one,CD,1,246
44,art,NN,1,13
44,cheat,VB,1,1
44,dust,NN,1,1
44,course,NN,1,6
44,continually,RB,1,2
44,whereby,WRB,1,3
44,asunder,VBP,1,1
44,sea,NN,1,74
44,profit,NN,1,3
44,wicker,NN,1,1
44,vast,JJ,1,10
44,beast,NN,1,1
44,pretty,RB,1,7
44,every,DT,1,33
44,full,JJ,1,14
44,understand,VBP,1,13
44,thing,NN,1,91
44,wine,NN,1,17
44,trade,NN,1,12
44,dealing,NN,1,2
44,told,VBN,1,17
47,critic,NN,1,5
47,subject,NN,1,17
51,point,NN,1,16
49,desire,NN,1,14
49,ignorant,JJ,1,7
49,dreary,JJ,1,1
49,use,NN,1,25
49,put,VBN,1,20
49,another,DT,1,50
49,always,RB,1,30
49,gibbon,NNP,1,11
49,blame,VB,1,2
49,call,VB,1,10
49,lie,NN,1,12
49,great,JJ,1,113
49,thus,RB,1,16
49,might,MD,1,30
49,one,NN,1,247
49,earth,NN,1,10
49,fool,NN,1,6
49,perhaps,RB,1,28
50,used,VBD,1,31
50,vivid,JJ,1,2
50,romancing,VBG,1,1
50,narrative,NN,1,2
50,false,JJ,1,10
50,author,NN,1,3
50,dye,VB,1,1
50,critic,NN,1,6
50,professional,JJ,1,4
50,refuse,VBP,1,1
50,show,VB,1,7
50,dress,NN,1,2
50,given,VBN,1,12
49,first,JJ,1,50
49,next,JJ,1,11
49,evidence,NN,1,4
49,german,JJ,1,24
49,every,DT,1,34
49,wealthy,JJ,1,11
49,reasonably,RB,1,1
49,nineteenth,JJ,1,2
49,ca,MD,1,2
49,two,CD,1,59
49,exception,NN,1,3
49,century,NN,1,8
49,though,IN,1,51
49,text,NN,1,9
49,told,VBN,1,18
49,yet,RB,1,32
49,lady,NN,1,4
49,looking,VBG,1,8
49,vice,NN,1,2
49,quarter,NN,1,1
49,last,JJ,1,38
49,upon,IN,1,103
49,universal,JJ,1,3
49,quote,VBP,1,3
49,mixed,JJ,1,5
49,home,NN,1,7
49,something,NN,1,36
49,supporting,VBG,1,1
49,regiment,NN,1,3
49,doubt,NN,1,13
49,little,JJ,1,93
49,imagine,VB,1,8
49,brewer,NN,1,1
50,history,NN,1,24
50,late,JJ,1,8
50,timid,JJ,1,1
50,dull,JJ,1,1
50,almost,RB,1,9
50,say,VB,1,81
50,natural,JJ,1,7
50,brainwork,NN,1,1
50,foolish,JJ,1,2
50,minutely,RB,1,1
50,weather,NN,1,7
50,enough,RB,1,25
50,anything,NN,1,8
50,power,NN,1,17
50,fundamental,JJ,1,2
50,greater,JJR,1,8
50,actual,JJ,1,2
50,throw,VB,1,1
50,honest,JJ,1,8
50,call,VB,1,11
50,judgment,NN,1,10
50,without,IN,1,31
50,temptation,NN,1,2
51,rate,NN,1,18
51,heaps,NNS,1,1
51,read,VB,1,27
51,find,VB,1,25
51,question,NN,1,6
51,people,NNS,1,70
51,wherein,WRB,1,2
51,young,JJ,1,15
51,name,NN,1,29
51,learned,VBN,1,11
50,opponent,NN,1,6
50,put,VBP,1,21
50,writer,NN,1,8
50,use,VBP,1,26
50,reader,NN,1,11
50,style,NN,1,5
50,charlatanism,NN,1,1
50,rest,NN,1,14
50,spoil,VB,1,1
50,pedant,NN,1,1
50,result,NN,1,2
50,reading,NN,1,6
50,shovel,NN,1,1
50,rule,NN,1,7
50,well,RB,1,50
50,averse,JJ,1,1
50,man,NN,1,181
50,fortification,NN,1,1
50,way,NN,1,48
50,amount,NN,1,7
50,perpetual,JJ,1,2
50,become,VBN,1,15
50,modern,JJ,1,44
50,pseudonym,NN,1,1
50,lump,NN,1,2
50,also,RB,1,76
50,general,JJ,1,19
50,notice,VBP,1,2
50,indeed,RB,1,15
50,snobbery,NN,1,1
50,enormous,JJ,1,18
50,humbug,NN,1,1
50,incapable,JJ,1,2
49,page,NN,1,4
49,trick,NN,1,6
47,qualification,NN,1,1
48,false,JJ,1,11
47,combined,VBN,1,5
47,falsehood,NN,1,6
47,example,NN,1,15
47,see,VB,1,44
47,great,JJ,1,114
47,fanatical,JJ,1,1
47,write,VB,1,27
47,confess,VB,1,2
47,inane,VBN,1,1
47,one,NN,1,248
47,later,JJ,1,7
48,reference,NN,1,8
48,impressive,JJ,1,1
48,find,VB,1,26
48,absurdity,NN,1,1
49,book,NN,1,25
48,chap,NN,1,1
48,said,VBD,1,77
48,given,VBN,1,13
48,observe,VBP,1,1
48,good,JJ,1,80
48,book,NN,1,26
48,footnote,NNP,1,19
48,run,VBN,1,10
48,look,VB,1,19
48,opportunity,NN,1,1
48,probable,JJ,1,3
48,century,NN,1,9
48,forward,RB,1,5
48,evil,NNP,1,5
47,really,RB,1,17
47,admit,VB,1,9
47,done,VBN,1,31
47,put,VBD,1,22
47,anyhow,NN,1,5
47,certainly,RB,1,11
47,must,MD,1,49
47,qualify,VB,1,1
47,look,VB,1,20
47,else,RB,1,8
47,though,IN,1,52
47,bad,JJ,1,45
47,thing,NN,1,92
47,genius,NN,1,3
47,old,JJ,1,45
47,statement,NN,1,7
47,evidently,RB,1,1
47,knew,VBD,1,14
47,way,NN,1,49
47,work,NN,1,21
47,heaven,NNP,1,9
47,accurate,JJ,1,5
47,considerable,JJ,1,4
47,unlearned,JJ,1,1
47,poor,JJ,1,17
47,take,VB,1,38
47,story,NN,1,18
47,famous,JJ,1,11
47,much,JJ,1,48
47,times,NNS,1,12
47,thoroughly,RB,1,4
47,quarrel,VB,1,4
47,make,VB,1,33
48,rubbishy,NN,1,1
48,absurd,JJ,1,3
48,text,NN,1,10
48,known,VBN,1,11
48,corrupt,JJ,1,3
48,learning,NN,1,7
48,like,IN,1,70
48,without,IN,1,32
48,classical,JJ,1,1
48,identical,JJ,1,1
49,rate,NN,1,19
49,iniquity,NN,1,1
49,widow,NN,1,1
49,school,NN,1,5
49,false,JJ,1,12
49,death,NN,1,18
49,infinitely,RB,1,1
49,equally,RB,1,5
49,step,NN,1,1
49,seen,VBN,1,17
49,subject,JJ,1,18
49,mask,NN,1,1
49,collection,NN,1,2
49,worse,JJR,1,2
49,society,NN,1,4
49,three,CD,1,16
49,digest,VB,1,1
49,reader,NN,1,12
49,certainly,RB,1,12
49,generation,NN,1,2
49,flat,JJ,1,3
49,though,NNP,1,53
49,rest,NN,1,15
48,extremely,RB,1,4
48,together,RB,1,8
48,devil,NNP,1,5
48,value,NN,1,9
48,certain,JJ,1,38
48,particular,JJ,1,24
48,statement,NN,1,8
48,witness,NN,1,4
48,eighteenth,JJ,1,4
48,transformation,NN,1,1
48,upon,IN,1,104
48,peculiar,JJ,1,5
48,hear,VB,1,6
48,recondite,JJ,1,1
48,historical,JJ,1,3
48,chapter,NN,1,1
48,long,JJ,1,44
48,nothing,NN,1,27
48,worth,JJ,1,8
48,take,VB,1,39
48,par,NNP,1,1
48,infamous,JJ,1,1
48,little,RB,1,94
48,disgraceful,JJ,1,1
48,fall,NN,1,7
48,absolutely,RB,1,2
48,opponent,NN,1,7
48,enough,JJ,1,26
48,title,NN,1,5
48,renowned,JJ,1,1
48,falsehood,NN,1,7
48,see,VB,1,45
48,example,NN,1,16
59,people,NNS,1,71
59,across,IN,1,9
75,know,VB,1,51
70,beautiful,JJ,1,5
69,therefore,RB,1,19
69,doubt,VBP,1,14
69,brown,JJ,1,12
69,spirit,NN,1,7
69,imperfect,JJ,1,1
69,autumn,NN,1,2
69,power,NN,1,18
69,sat,VBD,1,2
69,within,IN,1,16
69,towards,IN,1,5
69,may,MD,1,87
69,right,RB,1,26
69,piece,NN,1,11
69,blood,NN,1,9
70,produce,VB,1,1
70,unfathomed,JJ,1,1
70,mood,NN,1,8
70,outer,JJ,1,2
70,thirteenth,JJ,1,4
70,spread,VBN,1,2
70,uplifted,JJ,1,2
70,shooting,VBG,1,1
70,rhine,NNP,1,2
70,built,VBN,1,4
70,rode,VBD,1,4
70,planting,VBG,1,1
70,fire,NN,1,1
70,three,CD,1,17
70,return,VB,1,6
70,must,MD,1,50
69,perfected,VBN,1,2
69,mind,NN,1,40
69,twin,JJ,1,1
69,handled,VBD,1,2
69,world,NN,1,35
69,running,VBG,1,7
69,felt,VBD,1,6
69,human,JJ,1,24
69,misanthrope,NN,1,6
69,stone,NN,1,2
69,luck,NN,1,2
69,look,VB,1,21
69,mass,NNP,1,11
69,weak,JJ,1,3
69,outside,IN,1,5
69,saw,VBD,1,21
69,crying,VBG,1,1
69,essentially,RB,1,4
69,though,IN,1,54
69,experienced,VBD,1,1
69,atlantic,NNP,1,5
69,creative,JJ,1,6
69,misanthrope,NN,1,7
69,sister,NN,1,4
69,far,RB,1,28
69,verb,NN,1,1
69,conscious,JJ,1,4
69,permanent,JJ,1,7
69,summit,NN,1,1
69,know,VBP,1,52
69,symbol,NN,1,7
69,week,NN,1,6
69,go,VB,1,26
70,ruin,VB,1,3
70,century,NN,1,10
59,relation,NN,1,2
71,side,NN,1,20
70,disagree,VBP,1,1
70,tined,VBN,1,1
70,cavalry,NN,1,1
70,however,RB,1,14
70,made,VBN,1,45
70,cap,NN,1,1
70,like,IN,1,71
70,proceeding,VBG,1,1
70,southwards,RB,1,1
70,one,CD,1,249
70,beyond,IN,1,13
70,nobility,NN,1,1
70,level,NN,1,7
70,never,RB,1,45
71,standing,VBG,1,4
70,perfect,JJ,1,3
71,spread,VB,1,3
71,name,NN,1,30
